"gutenberg_id","text"
15,"further, and untagging the points of his hose, unbuckling his garters,"
15,"and casting loose the hooks and the eyes of the joints of his innermost"
15,"bones, set him before you in his ultimatum; that is to say, in his"
15,"unconditional skeleton."
15,""
15,"But how now, Ishmael? How is it, that you, a mere oarsman in the"
15,"fishery, pretend to know aught about the subterranean parts of the"
15,"whale? Did erudite Stubb, mounted upon your capstan, deliver lectures"
15,"on the anatomy of the Cetacea; and by help of the windlass, hold up a"
15,"specimen rib for exhibition? Explain thyself, Ishmael. Can you land a"
15,"full-grown whale on your deck for examination, as a cook dishes a"
15,"roast-pig? Surely not. A veritable witness have you hitherto been,"
15,"Ishmael; but have a care how you seize the privilege of Jonah alone;"
15,"the privilege of discoursing upon the joists and beams; the rafters,"
15,"ridge-pole, sleepers, and under-pinnings, making up the frame-work of"
15,"leviathan; and belike of the tallow-vats, dairy-rooms, butteries, and"
15,"cheeseries in his bowels."
15,""
15,"I confess, that since Jonah, few whalemen have penetrated very far"
15,"beneath the skin of the adult whale; nevertheless, I have been blessed"
15,"with an opportunity to dissect him in miniature. In a ship I belonged"
15,"to, a small cub Sperm Whale was once bodily hoisted to the deck for his"
15,"poke or bag, to make sheaths for the barbs of the harpoons, and for the"
15,"heads of the lances. Think you I let that chance go, without using my"
15,"boat-hatchet and jack-knife, and breaking the seal and reading all the"
15,"contents of that young cub?"
15,""
15,"And as for my exact knowledge of the bones of the leviathan in their"
15,"gigantic, full grown development, for that rare knowledge I am indebted"
15,"to my late royal friend Tranquo, king of Tranque, one of the Arsacides."
15,"For being at Tranque, years ago, when attached to the trading-ship Dey"
15,"of Algiers, I was invited to spend part of the Arsacidean holidays with"
15,"the lord of Tranque, at his retired palm villa at Pupella; a sea-side"
15,"glen not very far distant from what our sailors called Bamboo-Town, his"
15,"capital."
15,""
15,"Among many other fine qualities, my royal friend Tranquo, being gifted"
15,"with a devout love for all matters of barbaric vertù, had brought"
15,"together in Pupella whatever rare things the more ingenious of his"
15,"people could invent; chiefly carved woods of wonderful devices,"
15,"chiselled shells, inlaid spears, costly paddles, aromatic canoes; and"
15,"all these distributed among whatever natural wonders, the"
15,"wonder-freighted, tribute-rendering waves had cast upon his shores."
15,""
15,"Chief among these latter was a great Sperm Whale, which, after an"
15,"unusually long raging gale, had been found dead and stranded, with his"
15,"head against a cocoa-nut tree, whose plumage-like, tufted droopings"
15,"seemed his verdant jet. When the vast body had at last been stripped of"
15,"its fathom-deep enfoldings, and the bones become dust dry in the sun,"
15,"then the skeleton was carefully transported up the Pupella glen, where"
15,"a grand temple of lordly palms now sheltered it."
15,""
15,"The ribs were hung with trophies; the vertebræ were carved with"
15,"Arsacidean annals, in strange hieroglyphics; in the skull, the priests"
15,"kept up an unextinguished aromatic flame, so that the mystic head again"
15,"sent forth its vapory spout; while, suspended from a bough, the"
15,"terrific lower jaw vibrated over all the devotees, like the hair-hung"
15,"sword that so affrighted Damocles."
15,""
15,"It was a wondrous sight. The wood was green as mosses of the Icy Glen;"
15,"the trees stood high and haughty, feeling their living sap; the"
15,"industrious earth beneath was as a weaver’s loom, with a gorgeous"
15,"carpet on it, whereof the ground-vine tendrils formed the warp and"
15,"woof, and the living flowers the figures. All the trees, with all their"
15,"laden branches; all the shrubs, and ferns, and grasses; the"
15,"message-carrying air; all these unceasingly were active. Through the"
15,"lacings of the leaves, the great sun seemed a flying shuttle weaving"
15,"the unwearied verdure. Oh, busy weaver! unseen weaver!—pause!—one"
15,"word!—whither flows the fabric? what palace may it deck? wherefore all"
15,"these ceaseless toilings? Speak, weaver!—stay thy hand!—but one single"
15,"word with thee! Nay—the shuttle flies—the figures float from forth the"
15,"loom; the freshet-rushing carpet for ever slides away. The weaver-god,"
15,"he weaves; and by that weaving is he deafened, that he hears no mortal"
15,"voice; and by that humming, we, too, who look on the loom are deafened;"
15,"and only when we escape it shall we hear the thousand voices that speak"
15,"through it. For even so it is in all material factories. The spoken"
15,"words that are inaudible among the flying spindles; those same words"
15,"are plainly heard without the walls, bursting from the opened"
15,"casements. Thereby have villanies been detected. Ah, mortal! then, be"
15,"heedful; for so, in all this din of the great world’s loom, thy"
15,"subtlest thinkings may be overheard afar."
15,""
15,"Now, amid the green, life-restless loom of that Arsacidean wood, the"
15,"great, white, worshipped skeleton lay lounging—a gigantic idler! Yet,"
15,"as the ever-woven verdant warp and woof intermixed and hummed around"
15,"him, the mighty idler seemed the cunning weaver; himself all woven over"
15,"with the vines; every month assuming greener, fresher verdure; but"
15,"himself a skeleton. Life folded Death; Death trellised Life; the grim"
15,"god wived with youthful Life, and begat him curly-headed glories."
15,""
15,"Now, when with royal Tranquo I visited this wondrous whale, and saw the"
15,"skull an altar, and the artificial smoke ascending from where the real"
15,"jet had issued, I marvelled that the king should regard a chapel as an"
15,"object of vertù. He laughed. But more I marvelled that the priests"
15,"should swear that smoky jet of his was genuine. To and fro I paced"
15,"before this skeleton—brushed the vines aside—broke through the ribs—and"
15,"with a ball of Arsacidean twine, wandered, eddied long amid its many"
15,"winding, shaded collonades and arbors. But soon my line was out; and"
15,"following it back, I emerged from the opening where I entered. I saw no"
15,"living thing within; naught was there but bones."
15,""
15,"Cutting me a green measuring-rod, I once more dived within the"
15,"skeleton. From their arrow-slit in the skull, the priests perceived me"
15,"taking the altitude of the final rib. “How now!” they shouted; “Dar’st"
15,"thou measure this our god! That’s for us.” “Aye, priests—well, how long"
15,"do ye make him, then?” But hereupon a fierce contest rose among them,"
15,"concerning feet and inches; they cracked each other’s sconces with"
15,"their yard-sticks—the great skull echoed—and seizing that lucky chance,"
15,"I quickly concluded my own admeasurements."
15,""
15,"These admeasurements I now propose to set before you. But first, be it"
15,"recorded, that, in this matter, I am not free to utter any fancied"
15,"measurement I please. Because there are skeleton authorities you can"
15,"refer to, to test my accuracy. There is a Leviathanic Museum, they tell"
15,"me, in Hull, England, one of the whaling ports of that country, where"
15,"they have some fine specimens of fin-backs and other whales. Likewise,"
15,"I have heard that in the museum of Manchester, in New Hampshire, they"
15,"have what the proprietors call “the only perfect specimen of a"
15,"Greenland or River Whale in the United States.” Moreover, at a place in"
15,"Yorkshire, England, Burton Constable by name, a certain Sir Clifford"
15,"Constable has in his possession the skeleton of a Sperm Whale, but of"
15,"moderate size, by no means of the full-grown magnitude of my friend"
15,"King Tranquo’s."
15,""
15,"In both cases, the stranded whales to which these two skeletons"
15,"belonged, were originally claimed by their proprietors upon similar"
15,"grounds. King Tranquo seizing his because he wanted it; and Sir"
15,"Clifford, because he was lord of the seignories of those parts. Sir"
15,"Clifford’s whale has been articulated throughout; so that, like a great"
15,"chest of drawers, you can open and shut him, in all his bony"
15,"cavities—spread out his ribs like a gigantic fan—and swing all day upon"
15,"his lower jaw. Locks are to be put upon some of his trap-doors and"
15,"shutters; and a footman will show round future visitors with a bunch of"
15,"keys at his side. Sir Clifford thinks of charging twopence for a peep"
15,"at the whispering gallery in the spinal column; threepence to hear the"
15,"echo in the hollow of his cerebellum; and sixpence for the unrivalled"
15,"view from his forehead."
15,""
15,"The skeleton dimensions I shall now proceed to set down are copied"
15,"verbatim from my right arm, where I had them tattooed; as in my wild"
15,"wanderings at that period, there was no other secure way of preserving"
15,"such valuable statistics. But as I was crowded for space, and wished"
15,"the other parts of my body to remain a blank page for a poem I was then"
15,"composing—at least, what untattooed parts might remain—I did not"
15,"trouble myself with the odd inches; nor, indeed, should inches at all"
15,"enter into a congenial admeasurement of the whale."
15,""
15,""
15,""
15,""
15,"CHAPTER CIII. MEASUREMENT OF THE WHALE’S SKELETON"
15,""
15,""
15,"In the first place, I wish to lay before you a particular, plain"
15,"statement, touching the living bulk of this leviathan, whose skeleton"
15,"we are briefly to exhibit. Such a statement may prove useful here."
15,""
15,"According to a careful calculation I have made, and which I partly base"
15,"upon Captain Scoresby’s estimate, of seventy tons for the largest sized"
15,"Greenland whale of sixty feet in length; according to my careful"
15,"calculation, I say, a Sperm Whale of the largest magnitude, between"
15,"eighty-five and ninety feet in length, and something less than forty"
15,"feet in its fullest circumference, such a whale will weigh at least"
15,"ninety tons; so that reckoning thirteen men to a ton, he would"
15,"considerably outweigh the combined population of a whole village of one"
15,"thousand one hundred inhabitants."
15,""
15,"Think you not then that brains, like yoked cattle, should be put to"
15,"this leviathan, to make him at all budge to any landsman’s imagination?"
15,""
15,"Having already in various ways put before you his skull, spout-hole,"
15,"jaw, teeth, tail, forehead, fins, and divers other parts, I shall now"
15,"simply point out what is most interesting in the general bulk of his"
15,"unobstructed bones. But as the colossal skull embraces so very large a"
15,"proportion of the entire extent of the skeleton; as it is by far the"
15,"most complicated part; and as nothing is to be repeated concerning it"
15,"in this chapter, you must not fail to carry it in your mind, or under"
15,"your arm, as we proceed, otherwise you will not gain a complete notion"
15,"of the general structure we are about to view."
15,""
15,"In length, the Sperm Whale’s skeleton at Tranque measured seventy-two"
15,"feet; so that when fully invested and extended in life, he must have"
15,"been ninety feet long; for in the whale, the skeleton loses about one"
15,"fifth in length compared with the living body. Of this seventy-two"
15,"feet, his skull and jaw comprised some twenty feet, leaving some fifty"
15,"feet of plain back-bone. Attached to this back-bone, for something less"
15,"than a third of its length, was the mighty circular basket of ribs"
15,"which once enclosed his vitals. To me this vast ivory-ribbed chest,"
15,"with the long, unrelieved spine, extending far away from it in a"
15,"straight line, not a little resembled the hull of a great ship new-laid"
15,"upon the stocks, when only some twenty of her naked bow-ribs are"
15,"inserted, and the keel is otherwise, for the time, but a long,"
15,"disconnected timber."
15,""
15,"The ribs were ten on a side. The first, to begin from the neck, was"
15,"nearly six feet long; the second, third, and fourth were each"
15,"successively longer, till you came to the climax of the fifth, or one"
15,"of the middle ribs, which measured eight feet and some inches. From"
15,"that part, the remaining ribs diminished, till the tenth and last only"
15,"spanned five feet and some inches. In general thickness, they all bore"
15,"a seemly correspondence to their length. The middle ribs were the most"
15,"arched. In some of the Arsacides they are used for beams whereon to lay"
15,"foot-path bridges over small streams."
15,""
15,"In considering these ribs, I could not but be struck anew with the"
15,"circumstance, so variously repeated in this book, that the skeleton of"
15,"the whale is by no means the mould of his invested form. The largest of"
15,"the Tranque ribs, one of the middle ones, occupied that part of the"
15,"fish which, in life, is greatest in depth. Now, the greatest depth of"
15,"the invested body of this particular whale must have been at least"
15,"sixteen feet; whereas, the corresponding rib measured but little more"
15,"than eight feet. So that this rib only conveyed half of the true notion"
15,"of the living magnitude of that part. Besides, for some way, where I"
15,"now saw but a naked spine, all that had been once wrapped round with"
15,"tons of added bulk in flesh, muscle, blood, and bowels. Still more, for"
15,"the ample fins, I here saw but a few disordered joints; and in place of"
15,"the weighty and majestic, but boneless flukes, an utter blank!"
15,""
15,"How vain and foolish, then, thought I, for timid untravelled man to try"
15,"to comprehend aright this wondrous whale, by merely poring over his"
15,"dead attenuated skeleton, stretched in this peaceful wood. No. Only in"
15,"the heart of quickest perils; only when within the eddyings of his"
15,"angry flukes; only on the profound unbounded sea, can the fully"
15,"invested whale be truly and livingly found out."
15,""
15,"But the spine. For that, the best way we can consider it is, with a"
15,"crane, to pile its bones high up on end. No speedy enterprise. But now"
15,"it’s done, it looks much like Pompey’s Pillar."
15,""
15,"There are forty and odd vertebræ in all, which in the skeleton are not"
15,"locked together. They mostly lie like the great knobbed blocks on a"
15,"Gothic spire, forming solid courses of heavy masonry. The largest, a"
15,"middle one, is in width something less than three feet, and in depth"
15,"more than four. The smallest, where the spine tapers away into the"
15,"tail, is only two inches in width, and looks something like a white"
15,"billiard-ball. I was told that there were still smaller ones, but they"
15,"had been lost by some little cannibal urchins, the priest’s children,"
15,"who had stolen them to play marbles with. Thus we see how that the"
15,"spine of even the hugest of living things tapers off at last into"
15,"simple child’s play."
15,""
15,""
15,""
15,""
15,"CHAPTER CIV. THE FOSSIL WHALE"
15,""
15,""
15,"From his mighty bulk the whale affords a most congenial theme whereon"
15,"to enlarge, amplify, and generally expatiate. Would you, you could not"
15,"compress him. By good rights he should only be treated of in imperial"
15,"folio. Not to tell over again his furlongs from spiracle to tail, and"
15,"the yards he measures about the waist; only think of the gigantic"
15,"involutions of his intestines, where they lie in him like great cables"
15,"and hausers coiled away in the subterranean orlop-deck of a"
15,"line-of-battle-ship."
15,""
15,"Since I have undertaken to manhandle this Leviathan, it behoves me to"
15,"approve myself omnisciently exhaustive in the enterprise; not"
15,"overlooking the minutest seminal germs of his blood, and spinning him"
15,"out to the uttermost coil of his bowels. Having already described him"
15,"in most of his present habitatory and anatomical peculiarities, it now"
15,"remains to magnify him in an archæological, fossiliferous, and"
15,"antediluvian point of view. Applied to any other creature than the"
15,"Leviathan—to an ant or a flea—such portly terms might justly be deemed"
15,"unwarrantably grandiloquent. But when Leviathan is the text, the case"
15,"is altered. Fain am I to stagger to this emprise under the weightiest"
15,"words of the dictionary. And here be it said, that whenever it has been"
15,"convenient to consult one in the course of these dissertations, I have"
15,"invariably used a huge quarto edition of Johnson, expressly purchased"
15,"for that purpose; because that famous lexicographer’s uncommon personal"
15,"bulk more fitted him to compile a lexicon to be used by a whale author"
15,"like me."
15,""
15,"One often hears of writers that rise and swell with their subject,"
15,"though it may seem but an ordinary one. How, then, with me, writing of"
15,"this Leviathan? Unconsciously my chirography expands into placard"
15,"capitals. Give me a condor’s quill! Give me Vesuvius’ crater for an"
15,"inkstand! Friends, hold my arms! For in the mere act of penning my"
15,"thoughts of this Leviathan, they weary me, and make me faint with their"
15,"out-reaching comprehensiveness of sweep, as if to include the whole"
15,"circle of the sciences, and all the generations of whales, and men, and"
15,"mastodons, past, present, and to come, with all the revolving panoramas"
15,"of empire on earth, and throughout the whole universe, not excluding"
15,"its suburbs. Such, and so magnifying, is the virtue of a large and"
15,"liberal theme! We expand to its bulk. To produce a mighty book, you"
15,"must choose a mighty theme. No great and enduring volume can ever be"
15,"written on the flea, though many there be who have tried it."
15,""
15,"Ere entering upon the subject of Fossil Whales, I present my"
15,"credentials as a geologist, by stating that in my miscellaneous time I"
15,"have been a stone-mason, and also a great digger of ditches, canals,"
15,"and wells, wine-vaults, cellars, and cisterns of all sorts. Likewise,"
15,"by way of preliminary, I desire to remind the reader, that while in the"
15,"earlier geological strata there are found the fossils of monsters now"
15,"almost completely extinct; the subsequent relics discovered in what are"
15,"called the Tertiary formations seem the connecting, or at any rate"
15,"intercepted links, between the antichronical creatures, and those whose"
15,"remote posterity are said to have entered the Ark; all the Fossil"
15,"Whales hitherto discovered belong to the Tertiary period, which is the"
15,"last preceding the superficial formations. And though none of them"
15,"precisely answer to any known species of the present time, they are yet"
15,"sufficiently akin to them in general respects, to justify their taking"
15,"ranks as Cetacean fossils."
15,""
15,"Detached broken fossils of pre-adamite whales, fragments of their bones"
15,"and skeletons, have within thirty years past, at various intervals,"
15,"been found at the base of the Alps, in Lombardy, in France, in England,"
15,"in Scotland, and in the States of Louisiana, Mississippi, and Alabama."
15,"Among the more curious of such remains is part of a skull, which in the"
15,"year 1779 was disinterred in the Rue Dauphiné in Paris, a short street"
15,"opening almost directly upon the palace of the Tuileries; and bones"
15,"disinterred in excavating the great docks of Antwerp, in Napoleon’s"
15,"time. Cuvier pronounced these fragments to have belonged to some"
15,"utterly unknown Leviathanic species."
15,""
15,"But by far the most wonderful of all cetacean relics was the almost"
15,"complete vast skeleton of an extinct monster, found in the year 1842,"
15,"on the plantation of Judge Creagh, in Alabama. The awe-stricken"
15,"credulous slaves in the vicinity took it for the bones of one of the"
15,"fallen angels. The Alabama doctors declared it a huge reptile, and"
15,"bestowed upon it the name of Basilosaurus. But some specimen bones of"
15,"it being taken across the sea to Owen, the English Anatomist, it turned"
15,"out that this alleged reptile was a whale, though of a departed"
15,"species. A significant illustration of the fact, again and again"
15,"repeated in this book, that the skeleton of the whale furnishes but"
15,"little clue to the shape of his fully invested body. So Owen"
15,"rechristened the monster Zeuglodon; and in his paper read before the"
15,"London Geological Society, pronounced it, in substance, one of the most"
15,"extraordinary creatures which the mutations of the globe have blotted"
15,"out of existence."
15,""
15,"When I stand among these mighty Leviathan skeletons, skulls, tusks,"
15,"jaws, ribs, and vertebræ, all characterized by partial resemblances to"
15,"the existing breeds of sea-monsters; but at the same time bearing on"
15,"the other hand similar affinities to the annihilated antichronical"
15,"Leviathans, their incalculable seniors; I am, by a flood, borne back to"
15,"that wondrous period, ere time itself can be said to have begun; for"
15,"time began with man. Here Saturn’s grey chaos rolls over me, and I"
15,"obtain dim, shuddering glimpses into those Polar eternities; when"
15,"wedged bastions of ice pressed hard upon what are now the Tropics; and"
15,"in all the 25,000 miles of this world’s circumference, not an"
15,"inhabitable hand’s breadth of land was visible. Then the whole world"
15,"was the whale’s; and, king of creation, he left his wake along the"
15,"present lines of the Andes and the Himmalehs. Who can show a pedigree"
15,"like Leviathan? Ahab’s harpoon had shed older blood than the Pharaoh’s."
15,"Methuselah seems a school-boy. I look round to shake hands with Shem. I"
15,"am horror-struck at this antemosaic, unsourced existence of the"
15,"unspeakable terrors of the whale, which, having been before all time,"
15,"must needs exist after all humane ages are over."
15,""
15,"But not alone has this Leviathan left his pre-adamite traces in the"
15,"stereotype plates of nature, and in limestone and marl bequeathed his"
15,"ancient bust; but upon Egyptian tablets, whose antiquity seems to claim"
15,"for them an almost fossiliferous character, we find the unmistakable"
15,"print of his fin. In an apartment of the great temple of Denderah, some"
15,"fifty years ago, there was discovered upon the granite ceiling a"
15,"sculptured and painted planisphere, abounding in centaurs, griffins,"
15,"and dolphins, similar to the grotesque figures on the celestial globe"
15,"of the moderns. Gliding among them, old Leviathan swam as of yore; was"
15,"there swimming in that planisphere, centuries before Solomon was"
15,"cradled."
15,""
15,"Nor must there be omitted another strange attestation of the antiquity"
15,"of the whale, in his own osseous post-diluvian reality, as set down by"
15,"the venerable John Leo, the old Barbary traveller."
15,""
15,"“Not far from the Sea-side, they have a Temple, the Rafters and Beams"
15,"of which are made of Whale-Bones; for Whales of a monstrous size are"
15,"oftentimes cast up dead upon that shore. The Common People imagine,"
15,"that by a secret Power bestowed by God upon the Temple, no Whale can"
15,"pass it without immediate death. But the truth of the Matter is, that"
15,"on either side of the Temple, there are Rocks that shoot two Miles into"
15,"the Sea, and wound the Whales when they light upon ’em. They keep a"
15,"Whale’s Rib of an incredible length for a Miracle, which lying upon the"
15,"Ground with its convex part uppermost, makes an Arch, the Head of which"
15,"cannot be reached by a Man upon a Camel’s Back. This Rib (says John"
15,"Leo) is said to have layn there a hundred Years before I saw it. Their"
15,"Historians affirm, that a Prophet who prophesy’d of Mahomet, came from"
15,"this Temple, and some do not stand to assert, that the Prophet Jonas"
15,"was cast forth by the Whale at the Base of the Temple.”"
15,""
15,"In this Afric Temple of the Whale I leave you, reader, and if you be a"
15,"Nantucketer, and a whaleman, you will silently worship there."
15,""
15,""
15,""
15,""
15,"CHAPTER CV. DOES THE WHALE’S MAGNITUDE DIMINISH?—WILL HE PERISH?"
15,""
15,""
15,"Inasmuch, then, as this Leviathan comes floundering down upon us from"
15,"the head-waters of the Eternities, it may be fitly inquired, whether,"
15,"in the long course of his generations, he has not degenerated from the"
15,"original bulk of his sires."
15,""
15,"But upon investigation we find, that not only are the whales of the"
15,"present day superior in magnitude to those whose fossil remains are"
15,"found in the Tertiary system (embracing a distinct geological period"
15,"prior to man), but of the whales found in that Tertiary system, those"
15,"belonging to its latter formations exceed in size those of its earlier"
15,"ones."
15,""
15,"Of all the pre-adamite whales yet exhumed, by far the largest is the"
15,"Alabama one mentioned in the last chapter, and that was less than"
15,"seventy feet in length in the skeleton. Whereas, we have already seen,"
15,"that the tape-measure gives seventy-two feet for the skeleton of a"
15,"large sized modern whale. And I have heard, on whalemen’s authority,"
15,"that Sperm Whales have been captured near a hundred feet long at the"
15,"time of capture."
15,""
15,"But may it not be, that while the whales of the present hour are an"
15,"advance in magnitude upon those of all previous geological periods; may"
15,"it not be, that since Adam’s time they have degenerated?"
15,""
15,"Assuredly, we must conclude so, if we are to credit the accounts of"
15,"such gentlemen as Pliny, and the ancient naturalists generally. For"
15,"Pliny tells us of whales that embraced acres of living bulk, and"
15,"Aldrovandus of others which measured eight hundred feet in length—Rope"
15,"Walks and Thames Tunnels of Whales! And even in the days of Banks and"
15,"Solander, Cooke’s naturalists, we find a Danish member of the Academy"
15,"of Sciences setting down certain Iceland Whales (reydan-siskur, or"
15,"Wrinkled Bellies) at one hundred and twenty yards; that is, three"
15,"hundred and sixty feet. And Lacépède, the French naturalist, in his"
15,"elaborate history of whales, in the very beginning of his work (page"
15,"3), sets down the Right Whale at one hundred metres, three hundred and"
15,"twenty-eight feet. And this work was published so late as A.D. 1825."
15,""
15,"But will any whaleman believe these stories? No. The whale of to-day is"
15,"as big as his ancestors in Pliny’s time. And if ever I go where Pliny"
15,"is, I, a whaleman (more than he was), will make bold to tell him so."
15,"Because I cannot understand how it is, that while the Egyptian mummies"
15,"that were buried thousands of years before even Pliny was born, do not"
15,"measure so much in their coffins as a modern Kentuckian in his socks;"
15,"and while the cattle and other animals sculptured on the oldest"
15,"Egyptian and Nineveh tablets, by the relative proportions in which they"
15,"are drawn, just as plainly prove that the high-bred, stall-fed, prize"
15,"cattle of Smithfield, not only equal, but far exceed in magnitude the"
15,"fattest of Pharaoh’s fat kine; in the face of all this, I will not"
15,"admit that of all animals the whale alone should have degenerated."
15,""
15,"But still another inquiry remains; one often agitated by the more"
15,"recondite Nantucketers. Whether owing to the almost omniscient"
15,"look-outs at the mast-heads of the whale-ships, now penetrating even"
15,"through Behring’s straits, and into the remotest secret drawers and"
15,"lockers of the world; and the thousand harpoons and lances darted along"
15,"all continental coasts; the moot point is, whether Leviathan can long"
15,"endure so wide a chase, and so remorseless a havoc; whether he must not"
15,"at last be exterminated from the waters, and the last whale, like the"
15,"last man, smoke his last pipe, and then himself evaporate in the final"
15,"puff."
15,""
15,"Comparing the humped herds of whales with the humped herds of buffalo,"
15,"which, not forty years ago, overspread by tens of thousands the"
15,"prairies of Illinois and Missouri, and shook their iron manes and"
15,"scowled with their thunder-clotted brows upon the sites of populous"
15,"river-capitals, where now the polite broker sells you land at a dollar"
15,"an inch; in such a comparison an irresistible argument would seem"
15,"furnished, to show that the hunted whale cannot now escape speedy"
15,"extinction."
15,""
15,"But you must look at this matter in every light. Though so short a"
15,"period ago—not a good life-time—the census of the buffalo in Illinois"
15,"exceeded the census of men now in London, and though at the present day"
15,"not one horn or hoof of them remains in all that region; and though the"
15,"cause of this wondrous extermination was the spear of man; yet the far"
15,"different nature of the whale-hunt peremptorily forbids so inglorious"
15,"an end to the Leviathan. Forty men in one ship hunting the Sperm Whale"
15,"for forty-eight months think they have done extremely well, and thank"
15,"God, if at last they carry home the oil of forty fish. Whereas, in the"
15,"days of the old Canadian and Indian hunters and trappers of the West,"
15,"when the far west (in whose sunset suns still rise) was a wilderness"
15,"and a virgin, the same number of moccasined men, for the same number of"
15,"months, mounted on horse instead of sailing in ships, would have slain"
15,"not forty, but forty thousand and more buffaloes; a fact that, if need"
15,"were, could be statistically stated."
15,""
15,"Nor, considered aright, does it seem any argument in favor of the"
15,"gradual extinction of the Sperm Whale, for example, that in former"
15,"years (the latter part of the last century, say) these Leviathans, in"
15,"small pods, were encountered much oftener than at present, and, in"
15,"consequence, the voyages were not so prolonged, and were also much more"
15,"remunerative. Because, as has been elsewhere noticed, those whales,"
15,"influenced by some views to safety, now swim the seas in immense"
15,"caravans, so that to a large degree the scattered solitaries, yokes,"
15,"and pods, and schools of other days are now aggregated into vast but"
15,"widely separated, unfrequent armies. That is all. And equally"
15,"fallacious seems the conceit, that because the so-called whale-bone"
15,"whales no longer haunt many grounds in former years abounding with"
15,"them, hence that species also is declining. For they are only being"
15,"driven from promontory to cape; and if one coast is no longer enlivened"
15,"with their jets, then, be sure, some other and remoter strand has been"
15,"very recently startled by the unfamiliar spectacle."
15,""
15,"Furthermore: concerning these last mentioned Leviathans, they have two"
15,"firm fortresses, which, in all human probability, will for ever remain"
15,"impregnable. And as upon the invasion of their valleys, the frosty"
15,"Swiss have retreated to their mountains; so, hunted from the savannas"
15,"and glades of the middle seas, the whale-bone whales can at last resort"
15,"to their Polar citadels, and diving under the ultimate glassy barriers"
15,"and walls there, come up among icy fields and floes; and in a charmed"
15,"circle of everlasting December, bid defiance to all pursuit from man."
15,""
15,"But as perhaps fifty of these whale-bone whales are harpooned for one"
15,"cachalot, some philosophers of the forecastle have concluded that this"
15,"positive havoc has already very seriously diminished their battalions."
15,"But though for some time past a number of these whales, not less than"
15,"13,000 have been annually slain on the nor’ west coast by the Americans"
15,"alone; yet there are considerations which render even this circumstance"
15,"of little or no account as an opposing argument in this matter."
15,""
15,"Natural as it is to be somewhat incredulous concerning the populousness"
15,"of the more enormous creatures of the globe, yet what shall we say to"
15,"Harto, the historian of Goa, when he tells us that at one hunting the"
15,"King of Siam took 4000 elephants; that in those regions elephants are"
15,"numerous as droves of cattle in the temperate climes. And there seems"
15,"no reason to doubt that if these elephants, which have now been hunted"
15,"for thousands of years, by Semiramis, by Porus, by Hannibal, and by all"
15,"the successive monarchs of the East—if they still survive there in"
15,"great numbers, much more may the great whale outlast all hunting, since"
15,"he has a pasture to expatiate in, which is precisely twice as large as"
15,"all Asia, both Americas, Europe and Africa, New Holland, and all the"
15,"Isles of the sea combined."
15,""
15,"Moreover: we are to consider, that from the presumed great longevity of"
15,"whales, their probably attaining the age of a century and more,"
15,"therefore at any one period of time, several distinct adult generations"
15,"must be contemporary. And what that is, we may soon gain some idea of,"
15,"by imagining all the grave-yards, cemeteries, and family vaults of"
15,"creation yielding up the live bodies of all the men, women, and"
15,"children who were alive seventy-five years ago; and adding this"
15,"countless host to the present human population of the globe."
15,""
15,"Wherefore, for all these things, we account the whale immortal in his"
15,"species, however perishable in his individuality. He swam the seas"
15,"before the continents broke water; he once swam over the site of the"
15,"Tuileries, and Windsor Castle, and the Kremlin. In Noah’s flood, he"
15,"despised Noah’s Ark; and if ever the world is to be again flooded, like"
15,"the Netherlands, to kill off its rats, then the eternal whale will"
15,"still survive, and rearing upon the topmost crest of the equatorial"
15,"flood, spout his frothed defiance to the skies."
15,""
15,""
15,""
15,""
15,"CHAPTER CVI. AHAB’S LEG"
15,""
15,""
15,"The precipitating manner in which Captain Ahab had quitted the Samuel"
15,"Enderby of London, had not been unattended with some small violence to"
15,"his own person. He had lighted with such energy upon a thwart of his"
15,"boat that his ivory leg had received a half-splintering shock. And when"
15,"after gaining his own deck, and his own pivot-hole there, he so"
15,"vehemently wheeled round with an urgent command to the steersman (it"
15,"was, as ever, something about his not steering inflexibly enough);"
15,"then, the already shaken ivory received such an additional twist and"
15,"wrench, that though it still remained entire, and to all appearances"
15,"lusty, yet Ahab did not deem it entirely trustworthy."
15,""
15,"And, indeed, it seemed small matter for wonder, that for all his"
15,"pervading, mad recklessness, Ahab did at times give careful heed to the"
15,"condition of that dead bone upon which he partly stood. For it had not"
15,"been very long prior to the Pequod’s sailing from Nantucket, that he"
15,"had been found one night lying prone upon the ground, and insensible;"
15,"by some unknown, and seemingly inexplicable, unimaginable casualty, his"
15,"ivory limb having been so violently displaced, that it had stake-wise"
15,"smitten, and all but pierced his groin; nor was it without extreme"
15,"difficulty that the agonizing wound was entirely cured."
15,""
15,"Nor, at the time, had it failed to enter his monomaniac mind, that all"
15,"the anguish of that then present suffering was but the direct issue of"
15,"a former woe; and he too plainly seemed to see, that as the most"
15,"poisonous reptile of the marsh perpetuates his kind as inevitably as"
15,"the sweetest songster of the grove; so, equally with every felicity,"
15,"all miserable events do naturally beget their like. Yea, more than"
15,"equally, thought Ahab; since both the ancestry and posterity of Grief"
15,"go further than the ancestry and posterity of Joy. For, not to hint of"
15,"this: that it is an inference from certain canonic teachings, that"
15,"while some natural enjoyments here shall have no children born to them"
15,"for the other world, but, on the contrary, shall be followed by the"
15,"joy-childlessness of all hell’s despair; whereas, some guilty mortal"
